gname,gid,year,end,duration,base,num_base,mul_bases,EAP,ECA,LAC,MENA,NA,SAS,SSA,left,nat,rel,right,size,peak_size,ercsr,pch,sq,tch,terr_POP,shr_trans,total_atks,total_casualties,endstr,terrctrl,lead_hierarch,drugtk,diversity,kidnap,state_sponsor,num_sponsor,social_service,public_service,num_allies,num_rivals,num_enemies,fate_leader,total_deaths,total_injuries,terr_deaths,terr_injuries,nonterr_deaths,nonterr_injuries,terr_casualties,nonterr_casualties
Kamtapur Liberation Organization (KLO),352,2009,0,15,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamtapur Liberation Organization (KLO),352,2010,0,16,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamtapur Liberation Organization (KLO),352,2011,0,17,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamtapur Liberation Organization (KLO),352,2012,0,18,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0007917243573773698,0.0,1.0,2.0,0,,,,0.0,1.0,,,9,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
Kamtapur Liberation Organization (KLO),352,2013,0,19,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.00625702836842885,0.0,8.0,32.0,0,,,,0.59375,0.0,,,9,,,,,0.0,10.0,22.0,1.0,0.0,9.0,22.0,1.0,31.0
Kamtapur Liberation Organization (KLO),352,2014,0,20,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0007728815680633044,0.0,1.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamtapur Liberation Organization (KLO),352,2015,0,21,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0007639104385901642,0.0,1.0,1.0,0,,,,0.0,0.0,,,9,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Kamtapur Liberation Organization (KLO),352,2016,0,22,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,1994,0,1,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,1995,0,2,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,1996,0,3,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,1997,0,4,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,1998,0,5,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,1999,0,6,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2000,0,7,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2001,0,8,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0009332904038413374,0.0,1.0,6.0,0,,,,0.0,0.0,,,9,1.0,,,,,3.0,3.0,0.0,0.0,3.0,3.0,0.0,6.0
Kanglei Yawol Kanna Lup (KYKL),353,2002,0,9,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2003,0,10,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0009025043926513299,0.0,1.0,6.0,0,,,,0.0,0.0,,,9,1.0,,,,,5.0,1.0,,,,,,
Kanglei Yawol Kanna Lup (KYKL),353,2004,0,11,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2005,0,12,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2006,0,13,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0008606016997129702,1.0,1.0,55.0,0,,,,0.0,0.0,,,9,1.0,,,,,5.0,50.0,,,,,,
Kanglei Yawol Kanna Lup (KYKL),353,2007,0,14,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2008,0,15,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0008353193705702148,0.0,1.0,1.0,0,,,,0.0,1.0,,,9,1.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Kanglei Yawol Kanna Lup (KYKL),353,2009,0,16,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2010,0,17,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0008123604271872369,0.0,1.0,1.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Kanglei Yawol Kanna Lup (KYKL),353,2011,0,18,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2012,0,19,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2013,0,20,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2014,0,21,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2015,0,22,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanglei Yawol Kanna Lup (KYKL),353,2016,0,23,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1980,0,1,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1981,0,2,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1982,0,3,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1983,0,4,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1984,0,5,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1985,0,6,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1986,0,7,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1987,0,8,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1988,0,9,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1989,0,10,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1990,0,11,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1991,0,12,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1992,0,13,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1993,0,14,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1994,0,15,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1995,0,16,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1996,0,17,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1997,0,18,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1998,0,19,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,1999,0,20,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2000,0,21,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2001,0,22,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2002,0,23,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2003,0,24,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2004,0,25,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2005,0,26,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2006,0,27,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0008606016997129702,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Kangleipak Communist Party,354,2007,0,28,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2008,0,29,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.003341277482280859,0.0,4.0,0.0,0,0.0,1.0,0.0,0.375,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2009,0,30,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0032941599192691,0.0,4.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2010,0,31,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0016247208543744738,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2011,0,32,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.002405318584650989,0.3333333333333333,3.0,3.0,0,0.0,1.0,0.0,0.0,0.0,,,0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0
Kangleipak Communist Party,354,2012,0,33,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0015834487147547397,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2013,0,34,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2014,0,35,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0015457631361266088,0.0,2.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2015,0,36,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kangleipak Communist Party,354,2016,0,37,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0022655678141184133,0.0,3.0,3.0,0,,,,0.6666666666666665,1.0,,,9,1.0,,,,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0
Karabulak Gang,355,2010,0,1,Russia,1,0,0,1,0,0,0,0,0,,,,,,,,,,,0.007000377019305129,0.0,1.0,5.0,0,,,,0.0,0.0,,,9,,,,,,2.0,3.0,1.0,0.0,1.0,3.0,1.0,4.0
Karabulak Gang,355,2011,0,2,Russia,1,0,0,1,0,0,0,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karabulak Gang,355,2012,0,3,Russia,1,0,0,1,0,0,0,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karabulak Gang,355,2013,0,4,Russia,1,0,0,1,0,0,0,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karabulak Gang,355,2014,0,5,Russia,1,0,0,1,0,0,0,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karabulak Gang,355,2015,0,6,Russia,1,0,0,1,0,0,0,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karabulak Gang,355,2016,0,7,Russia,1,0,0,1,0,0,0,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2004,0,1,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2005,0,2,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2006,0,3,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2007,0,4,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2008,0,5,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0016706387411404295,0.0,2.0,68.0,0,,,,0.0,0.0,,,9,,2.0,0.0,0.0,0.0,3.0,65.0,0.0,0.0,3.0,65.0,0.0,68.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2009,0,6,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.000823539979817275,0.0,1.0,0.0,0,,,,0.0,0.0,,,9,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2010,0,7,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2011,0,8,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2012,0,9,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karbi Longri North Cachar Liberation Front (KLNLF),356,2013,0,10,India,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
